marque,modele,annee,annee_i,Type,SousType,carburant,carburant_n,tranche_km,n_total,prix_min_w,prix_max_w,prix_moyen_w,prix_median_w,prix_min_estime,prix_max_estime,prix_moyen_estime,prix_median_estime,prix_moyen_final,estimation_eur_f,roi_brut_mensuel,payback_mois,taux_rentabilite,presence_marche_fuel,presence_marche_total,any_error,errors,statut,marque_n,modele_n
Peugeot,2008,2020,2020,SUV,Urbain (B-SUV),,essence,100-150 000 km,10.0,9100.0,15950.0,13072.0,13124.0,9100.0,15950.0,13072.0,13124.0,13072.0,465.0,0.03557221542227662,28.11182795698925,2.1343329253365972,28.0,56.0,False,,Redevenu compatible,peugeot,2008
Peugeot,2008,2020,2020,SUV,Urbain (B-SUV),,diesel,50-100 000 km,10.0,13990.0,19990.0,16115.0,15494.0,13990.0,19990.0,16115.0,15494.0,16115.0,465.0,0.028855103940428173,34.655913978494624,1.7313062364256904,28.0,56.0,False,,Redevenu compatible,peugeot,2008
Peugeot,2008,2020,2020,SUV,Urbain (B-SUV),,essence,50-100 000 km,9.0,11950.0,16900.0,14427.0,14890.0,11950.0,16900.0,14427.0,14890.0,14427.0,465.0,0.03223123310459555,31.025806451612905,1.933873986275733,28.0,56.0,False,,Redevenu compatible,peugeot,2008
Peugeot,2008,2021,2021,SUV,Urbain (B-SUV),,diesel,0-50 000 km,8.0,13990.0,17900.0,15974.0,15950.0,13990.0,17900.0,15974.0,15950.0,15974.0,495.0,0.030987855264805308,32.27070707070707,1.8592713158883185,27.0,55.0,False,,Redevenu compatible,peugeot,2008
Peugeot,2008,2021,2021,SUV,Urbain (B-SUV),,essence,0-50 000 km,8.0,13990.0,17499.0,15610.0,15449.0,13990.0,17499.0,15610.0,15449.0,15610.0,495.0,0.03171044202434337,31.535353535353536,1.9026265214606022,28.0,55.0,False,,Redevenu compatible,peugeot,2008
Peugeot,2008,2021,2021,SUV,Urbain (B-SUV),,diesel,100-150 000 km,10.0,11950.0,17490.0,14666.0,14492.0,11950.0,17490.0,14666.0,14492.0,14666.0,495.0,0.033751534160643665,29.628282828282828,2.0250920496386198,27.0,55.0,False,,Redevenu compatible,peugeot,2008
Peugeot,2008,2021,2021,SUV,Urbain (B-SUV),,essence,100-150 000 km,10.0,13490.0,17950.0,14745.0,13994.0,13490.0,17950.0,14745.0,13994.0,14745.0,495.0,0.0335707019328586,29.78787878787879,2.014242115971516,28.0,55.0,False,,Redevenu compatible,peugeot,2008
Peugeot,2008,2021,2021,SUV,Urbain (B-SUV),,diesel,50-100 000 km,9.0,14390.0,20500.0,16850.0,15990.0,14390.0,20500.0,16850.0,15990.0,16850.0,495.0,0.02937685459940653,34.04040404040404,1.7626112759643917,27.0,55.0,False,,Redevenu compatible,peugeot,2008
Peugeot,2008,2021,2021,SUV,Urbain (B-SUV),,essence,50-100 000 km,10.0,12990.0,17000.0,14822.0,14872.0,12990.0,17000.0,14822.0,14872.0,14822.0,495.0,0.03339630279314532,29.943434343434344,2.0037781675887194,28.0,55.0,False,,Redevenu compatible,peugeot,2008
Peugeot,2008,2022,2022,SUV,Urbain (B-SUV),,diesel,0-50 000 km,0.0,0.0,0.0,0.0,0.0,15430.0,20848.0,18391.0,18450.0,18391.0,510.0,0.027730955358599315,36.06078431372549,1.6638573215159589,10.0,40.0,True,Error: Page.goto: net::ERR_CONNECTION_REFUSED at https://www.autoscout24.be/fr/lst/peugeot/2008?atype=C&cy=B&ustate=U&damaged_listing=exclude&sort=standard&fregfrom=2022&fregto=2022&kmfrom=0&kmto=50000,Redevenu compatible,peugeot,2008
Peugeot,2008,2022,2022,SUV,Urbain (B-SUV),,essence,0-50 000 km,10.0,15000.0,18000.0,16799.0,17170.0,15000.0,18000.0,16799.0,17170.0,16799.0,510.0,0.030358949937496278,32.93921568627451,1.8215369962497767,30.0,40.0,False,,Redevenu compatible,peugeot,2008
Peugeot,2008,2022,2022,SUV,Urbain (B-SUV),,diesel,100-150 000 km,0.0,0.0,0.0,0.0,0.0,14297.0,20323.0,17289.0,17326.0,17289.0,510.0,0.029498525073746312,33.9,1.7699115044247788,10.0,40.0,True,Error: Page.goto: net::ERR_CONNECTION_REFUSED at https://www.autoscout24.be/fr/lst/peugeot/2008?atype=C&cy=B&ustate=U&damaged_listing=exclude&sort=standard&fregfrom=2022&fregto=2022&kmfrom=100000&kmto=150000,Redevenu compatible,peugeot,2008
Peugeot,2008,2022,2022,SUV,Urbain (B-SUV),,essence,100-150 000 km,10.0,13950.0,17750.0,16059.0,16224.0,13950.0,17750.0,16059.0,16224.0,16059.0,510.0,0.031757892770409114,31.488235294117647,1.905473566224547,30.0,40.0,False,,Redevenu compatible,peugeot,2008
Peugeot,2008,2022,2022,SUV,Urbain (B-SUV),,diesel,50-100 000 km,10.0,14000.0,19000.0,16836.0,16644.0,14000.0,19000.0,16836.0,16644.0,16836.0,510.0,0.03029223093371347,33.01176470588236,1.8175338560228083,10.0,40.0,False,,Redevenu compatible,peugeot,2008
Peugeot,2008,2022,2022,SUV,Urbain (B-SUV),,essence,50-100 000 km,10.0,12489.0,18950.0,15258.0,15370.0,12489.0,18950.0,15258.0,15370.0,15258.0,510.0,0.03342508847817539,29.91764705882353,2.005505308690523,30.0,40.0,False,,Redevenu compatible,peugeot,2008
Peugeot,2008,2023,2023,SUV,Urbain (B-SUV),,diesel,0-50 000 km,0.0,0.0,0.0,0.0,0.0,16870.0,23795.0,20808.0,20950.0,20808.0,540.0,0.025951557093425604,38.53333333333333,1.5570934256055364,10.0,30.0,True,Error: Page.goto: net::ERR_CONNECTION_REFUSED at https://www.autoscout24.be/fr/lst/peugeot/2008?atype=C&cy=B&ustate=U&damaged_listing=exclude&sort=standard&fregfrom=2023&fregto=2023&kmfrom=0&kmto=50000,Redevenu compatible,peugeot,2008
Peugeot,2008,2023,2023,SUV,Urbain (B-SUV),,essence,0-50 000 km,10.0,14999.0,19990.0,18063.0,18645.0,14999.0,19990.0,18063.0,18645.0,18063.0,540.0,0.029895366218236172,33.45,1.7937219730941705,20.0,30.0,False,,Redevenu compatible,peugeot,2008
Peugeot,2008,2023,2023,SUV,Urbain (B-SUV),,diesel,100-150 000 km,0.0,0.0,0.0,0.0,0.0,16643.0,23157.0,19913.0,20161.0,19913.0,540.0,0.02711796313965751,36.87592592592593,1.6270777883794507,10.0,30.0,True,Error: Page.goto: net::ERR_CONNECTION_REFUSED at https://www.autoscout24.be/fr/lst/peugeot/2008?atype=C&cy=B&ustate=U&damaged_listing=exclude&sort=standard&fregfrom=2023&fregto=2023&kmfrom=100000&kmto=150000,Redevenu compatible,peugeot,2008
Peugeot,2008,2023,2023,SUV,Urbain (B-SUV),,essence,100-150 000 km,10.0,14999.0,20990.0,18283.0,18742.0,14999.0,20990.0,18283.0,18742.0,18283.0,540.0,0.029535634195700926,33.85740740740741,1.7721380517420555,20.0,30.0,False,,Redevenu compatible,peugeot,2008
Peugeot,2008,2023,2023,SUV,Urbain (B-SUV),,diesel,50-100 000 km,10.0,14999.0,20990.0,18283.0,18742.0,14999.0,20990.0,18283.0,18742.0,18283.0,540.0,0.029535634195700926,33.85740740740741,1.7721380517420555,10.0,30.0,False,,Redevenu compatible,peugeot,2008
Peugeot,2008,2023,2023,SUV,Urbain (B-SUV),,essence,50-100 000 km,0.0,0.0,0.0,0.0,0.0,14909.0,22530.0,18720.0,18897.0,18720.0,540.0,0.028846153846153848,34.666666666666664,1.7307692307692308,20.0,30.0,True,Error: Page.goto: net::ERR_CONNECTION_REFUSED at https://www.autoscout24.be/fr/lst/peugeot/2008?atype=C&cy=B&ustate=U&damaged_listing=exclude&sort=standard&fregfrom=2023&fregto=2023&kmfrom=50000&kmto=100000,Redevenu compatible,peugeot,2008
Peugeot,2008,2024,2024,SUV,Urbain (B-SUV),,diesel,0-50 000 km,0.0,0.0,0.0,0.0,0.0,18310.0,26742.0,23226.0,23450.0,23226.0,570.0,0.024541462154482045,40.747368421052634,1.4724877292689227,18.0,36.0,True,Error: Page.goto: net::ERR_CONNECTION_REFUSED at https://www.autoscout24.be/fr/lst/peugeot/2008?atype=C&cy=B&ustate=U&damaged_listing=exclude&sort=standard&fregfrom=2024&fregto=2024&kmfrom=0&kmto=50000,Redevenu compatible,peugeot,2008
Peugeot,2008,2024,2024,SUV,Urbain (B-SUV),,essence,0-50 000 km,9.0,19995.0,25990.0,22692.0,22995.0,19995.0,25990.0,22692.0,22995.0,22692.0,570.0,0.025118984664198835,39.810526315789474,1.5071390798519302,18.0,36.0,False,,Redevenu compatible,peugeot,2008
Peugeot,2008,2024,2024,SUV,Urbain (B-SUV),,diesel,100-150 000 km,9.0,18990.0,25990.0,22536.0,22995.0,18990.0,25990.0,22536.0,22995.0,22536.0,570.0,0.02529286474973376,39.536842105263155,1.5175718849840256,18.0,36.0,False,,Redevenu compatible,peugeot,2008
Peugeot,2008,2024,2024,SUV,Urbain (B-SUV),,essence,100-150 000 km,9.0,18990.0,25990.0,22536.0,22995.0,18990.0,25990.0,22536.0,22995.0,22536.0,570.0,0.02529286474973376,39.536842105263155,1.5175718849840256,18.0,36.0,False,,Redevenu compatible,peugeot,2008
Peugeot,2008,2024,2024,SUV,Urbain (B-SUV),,diesel,50-100 000 km,9.0,18990.0,25990.0,22536.0,22995.0,18990.0,25990.0,22536.0,22995.0,22536.0,570.0,0.02529286474973376,39.536842105263155,1.5175718849840256,18.0,36.0,False,,Redevenu compatible,peugeot,2008
Peugeot,2008,2024,2024,SUV,Urbain (B-SUV),,essence,50-100 000 km,0.0,0.0,0.0,0.0,0.0,17330.0,26110.0,22181.0,22423.0,22181.0,570.0,0.025697669176322078,38.9140350877193,1.5418601505793246,18.0,36.0,True,Error: Page.goto: net::ERR_CONNECTION_REFUSED at https://www.autoscout24.be/fr/lst/peugeot/2008?atype=C&cy=B&ustate=U&damaged_listing=exclude&sort=standard&fregfrom=2024&fregto=2024&kmfrom=50000&kmto=100000,Redevenu compatible,peugeot,2008
Peugeot,2008,2025,2025,SUV,Urbain (B-SUV),,diesel,0-50 000 km,9.0,19750.0,29690.0,25643.0,25950.0,19750.0,29690.0,25643.0,25950.0,25643.0,630.0,0.024568108255664314,40.7031746031746,1.474086495339859,18.0,45.0,False,,Redevenu compatible,peugeot,2008
Peugeot,2008,2025,2025,SUV,Urbain (B-SUV),,essence,0-50 000 km,9.0,19750.0,29690.0,25928.0,25995.0,19750.0,29690.0,25928.0,25995.0,25928.0,630.0,0.02429805615550756,41.15555555555556,1.4578833693304536,27.0,45.0,False,,Redevenu compatible,peugeot,2008
Peugeot,2008,2025,2025,SUV,Urbain (B-SUV),,diesel,100-150 000 km,9.0,19750.0,29690.0,25643.0,25950.0,19750.0,29690.0,25643.0,25950.0,25643.0,630.0,0.024568108255664314,40.7031746031746,1.474086495339859,18.0,45.0,False,,Redevenu compatible,peugeot,2008
Peugeot,2008,2025,2025,SUV,Urbain (B-SUV),,essence,100-150 000 km,9.0,6000.0,29690.0,23535.0,25950.0,6000.0,29690.0,23535.0,25950.0,23535.0,630.0,0.02676864244741874,37.357142857142854,1.6061185468451242,27.0,45.0,False,,Redevenu compatible,peugeot,2008
Peugeot,2008,2025,2025,SUV,Urbain (B-SUV),,diesel,50-100 000 km,0.0,0.0,0.0,0.0,0.0,18990.0,25990.0,22536.0,22995.0,22536.0,630.0,0.027955271565495207,35.77142857142857,1.6773162939297124,18.0,45.0,True,Error: Page.goto: net::ERR_CONNECTION_REFUSED at https://www.autoscout24.be/fr/lst/peugeot/2008?atype=C&cy=B&ustate=U&damaged_listing=exclude&sort=standard&fregfrom=2025&fregto=2025&kmfrom=50000&kmto=100000,Redevenu compatible,peugeot,2008
Peugeot,2008,2025,2025,SUV,Urbain (B-SUV),,essence,50-100 000 km,9.0,19750.0,29690.0,25643.0,25950.0,19750.0,29690.0,25643.0,25950.0,25643.0,630.0,0.024568108255664314,40.7031746031746,1.474086495339859,27.0,45.0,False,,Redevenu compatible,peugeot,2008
Peugeot,208,2016,2016,Citadine,Polyvalente,,diesel,0-50 000 km,10.0,3000.0,10999.0,7368.0,6799.0,3000.0,10999.0,7368.0,6799.0,7368.0,345.0,0.04682410423452769,21.356521739130436,2.8094462540716614,30.0,60.0,False,,Compatible stable,peugeot,208
Peugeot,208,2016,2016,Citadine,Polyvalente,,essence,0-50 000 km,10.0,3000.0,10999.0,8105.0,8749.0,3000.0,10999.0,8105.0,8749.0,8105.0,345.0,0.04256631708821715,23.492753623188406,2.553979025293029,30.0,60.0,True,,Compatible stable,peugeot,208
Peugeot,208,2016,2016,Citadine,Polyvalente,,diesel,100-150 000 km,10.0,3000.0,10999.0,6994.0,6475.0,3000.0,10999.0,6994.0,6475.0,6994.0,345.0,0.0493279954246497,20.27246376811594,2.959679725478982,30.0,60.0,False,,Compatible stable,peugeot,208
Peugeot,208,2016,2016,Citadine,Polyvalente,,essence,100-150 000 km,10.0,3000.0,8990.0,5384.0,5200.0,3000.0,8990.0,5384.0,5200.0,5384.0,345.0,0.06407875185735512,15.605797101449275,3.8447251114413077,30.0,60.0,False,,Compatible stable,peugeot,208
Peugeot,208,2016,2016,Citadine,Polyvalente,,diesel,50-100 000 km,10.0,3000.0,10999.0,7164.0,6799.0,3000.0,10999.0,7164.0,6799.0,7164.0,345.0,0.04815745393634841,20.765217391304347,2.8894472361809047,30.0,60.0,False,,Compatible stable,peugeot,208
Peugeot,208,2016,2016,Citadine,Polyvalente,,essence,50-100 000 km,10.0,4500.0,9990.0,7422.0,7499.0,4500.0,9990.0,7422.0,7499.0,7422.0,345.0,0.04648342764753436,21.51304347826087,2.7890056588520613,30.0,60.0,True,,Compatible stable,peugeot,208
Peugeot,208,2017,2017,Citadine,Polyvalente,,diesel,0-50 000 km,10.0,1850.0,7999.0,5835.0,5999.0,1850.0,7999.0,5835.0,5999.0,5835.0,345.0,0.05912596401028278,16.91304347826087,3.5475578406169666,30.0,57.0,False,,Compatible stable,peugeot,208
Peugeot,208,2017,2017,Citadine,Polyvalente,,essence,0-50 000 km,10.0,1850.0,8900.0,6425.0,6375.0,1850.0,8900.0,6425.0,6375.0,6425.0,345.0,0.053696498054474705,18.6231884057971,3.2217898832684826,27.0,57.0,False,,Compatible stable,peugeot,208
Peugeot,208,2017,2017,Citadine,Polyvalente,,diesel,100-150 000 km,10.0,1850.0,16443.0,6934.0,6125.0,1850.0,16443.0,6934.0,6125.0,6934.0,345.0,0.0497548312662244,20.098550724637683,2.9852898759734643,30.0,57.0,False,,Compatible stable,peugeot,208
Peugeot,208,2017,2017,Citadine,Polyvalente,,essence,100-150 000 km,8.0,3800.0,6000.0,5142.0,5270.0,3800.0,6000.0,5142.0,5270.0,5142.0,345.0,0.06709451575262544,14.904347826086957,4.025670945157526,27.0,57.0,False,,Compatible stable,peugeot,208
Peugeot,208,2017,2017,Citadine,Polyvalente,,diesel,50-100 000 km,10.0,1850.0,9990.0,6289.0,6125.0,1850.0,9990.0,6289.0,6125.0,6289.0,345.0,0.05485768802671331,18.228985507246378,3.2914612816027984,30.0,57.0,False,,Compatible stable,peugeot,208
Peugeot,208,2017,2017,Citadine,Polyvalente,,essence,50-100 000 km,9.0,5500.0,8250.0,6461.0,6250.0,5500.0,8250.0,6461.0,6250.0,6461.0,345.0,0.05339730691843368,18.72753623188406,3.203838415106021,27.0,57.0,False,,Compatible stable,peugeot,208
Peugeot,208,2018,2018,Citadine,Polyvalente,,diesel,0-50 000 km,10.0,4750.0,9000.0,6702.0,6745.0,4750.0,9000.0,6702.0,6745.0,6702.0,360.0,0.05371530886302596,18.616666666666667,3.222918531781558,29.0,58.0,False,,Compatible stable,peugeot,208
Peugeot,208,2018,2018,Citadine,Polyvalente,,essence,0-50 000 km,10.0,6200.0,16000.0,8897.0,8100.0,6200.0,16000.0,8897.0,8100.0,8897.0,360.0,0.040463077441834326,24.71388888888889,2.4277846465100597,29.0,58.0,False,,Compatible stable,peugeot,208
Peugeot,208,2018,2018,Citadine,Polyvalente,,diesel,100-150 000 km,9.0,4750.0,9990.0,6786.0,6500.0,4750.0,9990.0,6786.0,6500.0,6786.0,360.0,0.05305039787798409,18.85,3.183023872679045,29.0,58.0,False,,Compatible stable,peugeot,208
Peugeot,208,2018,2018,Citadine,Polyvalente,,essence,100-150 000 km,9.0,4750.0,8950.0,5765.0,4990.0,4750.0,8950.0,5765.0,4990.0,5765.0,360.0,0.062445793581960105,16.01388888888889,3.746747614917606,29.0,58.0,False,,Compatible stable,peugeot,208
Peugeot,208,2018,2018,Citadine,Polyvalente,,diesel,50-100 000 km,10.0,4750.0,9900.0,6893.0,6745.0,4750.0,9900.0,6893.0,6745.0,6893.0,360.0,0.052226896851878715,19.147222222222222,3.133613811112723,29.0,58.0,False,,Compatible stable,peugeot,208
Peugeot,208,2018,2018,Citadine,Polyvalente,,essence,50-100 000 km,10.0,4950.0,9500.0,6869.0,6750.0,4950.0,9500.0,6869.0,6750.0,6869.0,360.0,0.052409375454942494,19.080555555555556,3.1445625272965496,29.0,58.0,False,,Compatible stable,peugeot,208
Peugeot,208,2019,2019,Citadine,Polyvalente,,diesel,0-50 000 km,9.0,2999.0,11000.0,7425.0,7990.0,2999.0,11000.0,7425.0,7990.0,7425.0,375.0,0.050505050505050504,19.8,3.0303030303030303,27.0,55.0,False,,Compatible stable,peugeot,208
Peugeot,208,2019,2019,Citadine,Polyvalente,,essence,0-50 000 km,9.0,8388.0,11000.0,9392.0,8990.0,8388.0,11000.0,9392.0,8990.0,9392.0,375.0,0.03992759795570699,25.045333333333332,2.3956558773424192,28.0,55.0,False,,Compatible stable,peugeot,208
Peugeot,208,2019,2019,Citadine,Polyvalente,,diesel,100-150 000 km,9.0,2999.0,10450.0,7830.0,7999.0,2999.0,10450.0,7830.0,7999.0,7830.0,375.0,0.04789272030651341,20.88,2.8735632183908044,27.0,55.0,False,,Compatible stable,peugeot,208
Peugeot,208,2019,2019,Citadine,Polyvalente,,essence,100-150 000 km,9.0,6000.0,10750.0,8337.0,7999.0,6000.0,10750.0,8337.0,7999.0,8337.0,375.0,0.04498020870816841,22.232,2.6988125224901043,28.0,55.0,False,,Compatible stable,peugeot,208
Peugeot,208,2019,2019,Citadine,Polyvalente,,diesel,50-100 000 km,9.0,2999.0,11900.0,8009.0,7990.0,2999.0,11900.0,8009.0,7990.0,8009.0,375.0,0.04682232488450493,21.357333333333333,2.8093394930702957,27.0,55.0,False,,Compatible stable,peugeot,208
Peugeot,208,2019,2019,Citadine,Polyvalente,,essence,50-100 000 km,10.0,6800.0,8250.0,7553.0,7645.0,6800.0,8250.0,7553.0,7645.0,7553.0,375.0,0.0496491460346882,20.141333333333332,2.9789487620812922,28.0,55.0,False,,Compatible stable,peugeot,208
Peugeot,208,2020,2020,Citadine,Polyvalente,,diesel,0-50 000 km,10.0,4400.0,14990.0,10582.0,11970.0,4400.0,14990.0,10582.0,11970.0,10582.0,390.0,0.036855036855036855,27.133333333333333,2.211302211302211,29.0,59.0,False,,Compatible stable,peugeot,208
Peugeot,208,2020,2020,Citadine,Polyvalente,,essence,0-50 000 km,10.0,9250.0,13990.0,11814.0,12247.0,9250.0,13990.0,11814.0,12247.0,11814.0,390.0,0.033011681056373796,30.29230769230769,1.9807008633824277,30.0,59.0,False,,Compatible stable,peugeot,208
Peugeot,208,2020,2020,Citadine,Polyvalente,,diesel,100-150 000 km,10.0,4400.0,14990.0,10325.0,11595.0,4400.0,14990.0,10325.0,11595.0,10325.0,390.0,0.03777239709443099,26.474358974358974,2.2663438256658597,29.0,59.0,False,,Compatible stable,peugeot,208
Peugeot,208,2020,2020,Citadine,Polyvalente,,essence,100-150 000 km,10.0,4400.0,14990.0,9843.0,9449.0,4400.0,14990.0,9843.0,9449.0,9843.0,390.0,0.03962206644315757,25.23846153846154,2.3773239865894547,30.0,59.0,False,,Compatible stable,peugeot,208
Peugeot,208,2020,2020,Citadine,Polyvalente,,diesel,50-100 000 km,9.0,11950.0,15990.0,13468.0,13200.0,11950.0,15990.0,13468.0,13200.0,13468.0,390.0,0.02895752895752896,34.53333333333333,1.7374517374517375,29.0,59.0,False,,Compatible stable,peugeot,208
Peugeot,208,2020,2020,Citadine,Polyvalente,,essence,50-100 000 km,10.0,6999.0,15950.0,10942.0,10745.0,6999.0,15950.0,10942.0,10745.0,10942.0,390.0,0.03564247852312191,28.056410256410256,2.138548711387315,30.0,59.0,False,,Compatible stable,peugeot,208
Peugeot,208,2021,2021,Citadine,Polyvalente,,diesel,0-50 000 km,10.0,9799.0,17950.0,13629.0,13595.0,9799.0,17950.0,13629.0,13595.0,13629.0,405.0,0.029716046665199208,33.65185185185185,1.7829627999119524,29.0,54.0,False,,Compatible stable,peugeot,208
Peugeot,208,2021,2021,Citadine,Polyvalente,,essence,0-50 000 km,8.0,10999.0,17499.0,14366.0,14244.0,10999.0,17499.0,14366.0,14244.0,14366.0,405.0,0.02819156341361548,35.471604938271604,1.6914938048169288,25.0,54.0,False,,Compatible stable,peugeot,208
Peugeot,208,2021,2021,Citadine,Polyvalente,,diesel,100-150 000 km,10.0,7990.0,13990.0,11524.0,11985.0,7990.0,13990.0,11524.0,11985.0,11524.0,405.0,0.03514404720583131,28.45432098765432,2.1086428323498785,29.0,54.0,False,,Compatible stable,peugeot,208
Peugeot,208,2021,2021,Citadine,Polyvalente,,essence,100-150 000 km,10.0,9799.0,14500.0,12175.0,12245.0,9799.0,14500.0,12175.0,12245.0,12175.0,405.0,0.03326488706365503,30.061728395061728,1.995893223819302,25.0,54.0,False,,Compatible stable,peugeot,208
Peugeot,208,2021,2021,Citadine,Polyvalente,,diesel,50-100 000 km,9.0,9990.0,14990.0,12843.0,13200.0,9990.0,14990.0,12843.0,13200.0,12843.0,405.0,0.03153468815697267,31.711111111111112,1.8920812894183603,29.0,54.0,False,,Compatible stable,peugeot,208
Peugeot,208,2021,2021,Citadine,Polyvalente,,essence,50-100 000 km,7.0,9799.0,13750.0,11481.0,11950.0,9799.0,13750.0,11481.0,11950.0,11481.0,405.0,0.03527567285079697,28.348148148148148,2.1165403710478183,25.0,54.0,False,,Compatible stable,peugeot,208
Peugeot,208,2022,2022,Citadine,Polyvalente,,diesel,0-50 000 km,10.0,7200.0,20990.0,14624.0,14645.0,7200.0,20990.0,14624.0,14645.0,14624.0,420.0,0.028719912472647702,34.819047619047616,1.723194748358862,30.0,59.0,False,,Compatible stable,peugeot,208
Peugeot,208,2022,2022,Citadine,Polyvalente,,essence,0-50 000 km,10.0,7200.0,18490.0,13417.0,13695.0,7200.0,18490.0,13417.0,13695.0,13417.0,420.0,0.031303570097637325,31.945238095238096,1.8782142058582396,29.0,59.0,False,,Compatible stable,peugeot,208
Peugeot,208,2022,2022,Citadine,Polyvalente,,diesel,100-150 000 km,10.0,3500.0,18490.0,11721.0,13470.0,3500.0,18490.0,11721.0,13470.0,11721.0,420.0,0.03583312004095214,27.90714285714286,2.1499872024571283,30.0,59.0,False,,Compatible stable,peugeot,208
Peugeot,208,2022,2022,Citadine,Polyvalente,,essence,100-150 000 km,10.0,3500.0,18490.0,11920.0,13470.0,3500.0,18490.0,11920.0,13470.0,11920.0,420.0,0.03523489932885906,28.38095238095238,2.1140939597315436,29.0,59.0,False,,Compatible stable,peugeot,208
Peugeot,208,2022,2022,Citadine,Polyvalente,,diesel,50-100 000 km,10.0,7499.0,18490.0,13265.0,12995.0,7499.0,18490.0,13265.0,12995.0,13265.0,420.0,0.0316622691292876,31.583333333333332,1.8997361477572559,30.0,59.0,False,,Compatible stable,peugeot,208
Peugeot,208,2022,2022,Citadine,Polyvalente,,essence,50-100 000 km,9.0,11490.0,15000.0,13120.0,12900.0,11490.0,15000.0,13120.0,12900.0,13120.0,420.0,0.03201219512195122,31.238095238095237,1.920731707317073,29.0,59.0,False,,Compatible stable,peugeot,208
Peugeot,208,2023,2023,Citadine,Polyvalente,,diesel,0-50 000 km,10.0,12450.0,20145.0,15397.0,15120.0,12450.0,20145.0,15397.0,15120.0,15397.0,435.0,0.0282522569331688,35.39540229885058,1.695135415990128,10.0,40.0,False,,Compatible stable,peugeot,208
Peugeot,208,2023,2023,Citadine,Polyvalente,,essence,0-50 000 km,10.0,10499.0,17800.0,14322.0,14522.0,10499.0,17800.0,14322.0,14522.0,14322.0,435.0,0.030372852953498116,32.92413793103448,1.822371177209887,30.0,40.0,False,,Compatible stable,peugeot,208
Peugeot,208,2023,2023,Citadine,Polyvalente,,diesel,100-150 000 km,0.0,0.0,0.0,0.0,0.0,9745.0,19992.0,14960.0,15328.0,14960.0,435.0,0.029077540106951873,34.39080459770115,1.7446524064171123,10.0,40.0,True,,Compatible stable,peugeot,208
Peugeot,208,2023,2023,Citadine,Polyvalente,,essence,100-150 000 km,10.0,12450.0,17800.0,14784.0,14700.0,12450.0,17800.0,14784.0,14700.0,14784.0,435.0,0.0294237012987013,33.98620689655172,1.765422077922078,30.0,40.0,False,,Compatible stable,peugeot,208
